pin_function_invocation~!~0|_start|0
pin_variable_access~!~9|96|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|97|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|98|"mov edx, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~10|99|"mov dword ptr [rbp+rax*4-0x30], edx"|0x00007ffc4dfbb268|4|0040062d|00000002|70|7ffc4dfbb290
pin_variable_access~!~11|100|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|101|"mov eax, dword ptr [rbp+rax*4-0x30]"|0x00007ffc4dfbb268|4||70|7ffc4dfbb290
pin_variable_access~!~11|102|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|103|"mov dword ptr [rax*4+0x601060], edx"|0x0000000000601068|4|00000000|00000003|70|7ffc4dfbb290
pin_variable_access~!~9|104|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~9|105|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4|00000002|00000003|70|7ffc4dfbb290
pin_variable_access~!~9|106|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|107|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|108|"mov edx, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~10|109|"mov dword ptr [rbp+rax*4-0x30], edx"|0x00007ffc4dfbb26c|4|00000000|00000003|70|7ffc4dfbb290
pin_variable_access~!~11|110|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|111|"mov eax, dword ptr [rbp+rax*4-0x30]"|0x00007ffc4dfbb26c|4||70|7ffc4dfbb290
pin_variable_access~!~11|112|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|113|"mov dword ptr [rax*4+0x601060], edx"|0x000000000060106c|4|00000000|00000004|70|7ffc4dfbb290
pin_variable_access~!~9|114|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~9|115|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4|00000003|00000004|70|7ffc4dfbb290
pin_variable_access~!~9|116|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|117|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|118|"mov edx, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~10|119|"mov dword ptr [rbp+rax*4-0x30], edx"|0x00007ffc4dfbb270|4|00000000|00000004|70|7ffc4dfbb290
pin_variable_access~!~11|120|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
